gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
816,201707080SDX,1,2017,07/08/2017,12,0,LA,Aviators,26,1566.3348020057454,1583.5271933802446,SD,Growlers,19,1448.729604682564,1431.5372133080648,A,W,0.5765377191708707
817,201707090PIT,0,2017,07/09/2017,12,0,PIT,Thunderbirds,26,1592.8524880320347,1605.8519865222142,MIN,Windchill,22,1597.083360505226,1584.0838620150464,H,W,0.5851761049549603
817,201707090PIT,1,2017,07/09/2017,12,0,MIN,Windchill,22,1597.083360505226,1584.0838620150464,PIT,Thunderbirds,26,1592.8524880320347,1605.8519865222142,A,L,0.4148238950450397
818,201707140IND,0,2017,07/14/2017,12,0,IND,Alleycats,25,1503.0814074981977,1496.5394295398153,MIN,Windchill,26,1584.0838620150464,1590.6258399734288,H,L,0.47555101499028024
818,201707140IND,1,2017,07/14/2017,13,0,MIN,Windchill,26,1584.0838620150464,1590.6258399734288,IND,Alleycats,25,1503.0814074981977,1496.5394295398153,A,W,0.5244489850097198
819,201707140CHI,0,2017,07/14/2017,13,0,CHI,Wildfire,17,1417.2058670100942,1408.3379790931197,MAD,Radicals,26,1708.780086338503,1717.6479742554775,H,L,0.21248307700136462
819,201707140CHI,1,2017,07/14/2017,13,0,MAD,Radicals,26,1708.780086338503,1717.6479742554775,CHI,Wildfire,17,1417.2058670100942,1408.3379790931197,A,W,0.7875169229986354
820,201707140ATL,0,2017,07/14/2017,14,0,ATL,Hustle,27,1470.3899269316992,1476.252346176491,NSH,Nightwatch,22,1274.3969721731257,1268.5345529283338,H,W,0.817072772630553
820,201707140ATL,1,2017,07/14/2017,13,0,NSH,Nightwatch,22,1274.3969721731257,1268.5345529283338,ATL,Hustle,27,1470.3899269316992,1476.252346176491,A,L,0.182927227369447
821,201707140SJX,0,2017,07/14/2017,12,0,SJ,Spiders,17,1557.402556436861,1538.0917808335507,SEA,Cascades,21,1562.562218557377,1581.872994160687,H,L,0.5838776699987924
821,201707140SJX,1,2017,07/14/2017,12,0,SEA,Cascades,21,1562.562218557377,1581.872994160687,SJ,Spiders,17,1557.402556436861,1538.0917808335507,A,W,0.4161223300012076
822,201707150PHI,0,2017,07/15/2017,13,0,PHI,Phoenix,30,1333.7280060753544,1362.5536952226057,NY,Empire,23,1510.9711597801324,1482.1454706328811,H,W,0.34256601011368804
822,201707150PHI,1,2017,07/15/2017,12,0,NY,Empire,23,1510.9711597801324,1482.1454706328811,PHI,Phoenix,30,1333.7280060753544,1362.5536952226057,A,L,0.657433989886312
823,201707150PIT,0,2017,07/15/2017,13,0,PIT,Thunderbirds,28,1605.8519865222142,1608.545212539439,DET,Mechanix,24,1284.8706533925144,1282.1774273752897,H,W,0.9016887295270306
823,201707150PIT,1,2017,07/15/2017,14,0,DET,Mechanix,24,1284.8706533925144,1282.1774273752897,PIT,Thunderbirds,28,1605.8519865222142,1608.545212539439,A,L,0.09831127047296939
824,201707150JAX,0,2017,07/15/2017,14,0,JAX,Cannons,33,1563.8160926518979,1568.2588061006666,NSH,Nightwatch,24,1268.5345529283338,1264.0918394795651,H,W,0.8877728326235774
824,201707150JAX,1,2017,07/15/2017,14,0,NSH,Nightwatch,24,1268.5345529283338,1264.0918394795651,JAX,Cannons,33,1563.8160926518979,1568.2588061006666,A,L,0.11222716737642258
825,201707150AUS,0,2017,07/15/2017,14,0,AUS,Sol,23,1465.3488140309623,1457.4318395018543,DAL,Roughnecks,27,1705.9438009936139,1713.860775522722,H,L,0.26569753204499624
825,201707150AUS,1,2017,07/15/2017,14,0,DAL,Roughnecks,27,1705.9438009936139,1713.860775522722,AUS,Sol,23,1465.3488140309623,1457.4318395018543,A,W,0.7343024679550038
826,201707150SFX,0,2017,07/15/2017,12,0,SF,Flamethrowers,31,1594.4910234133938,1608.0480387684775,SEA,Cascades,26,1581.872994160687,1568.3159788056034,H,W,0.6085089175509926
826,201707150SFX,1,2017,07/15/2017,13,0,SEA,Cascades,26,1581.872994160687,1568.3159788056034,SF,Flamethrowers,31,1594.4910234133938,1608.0480387684775,A,L,0.39149108244900743
827,201707150LAX,0,2017,07/15/2017,13,0,LA,Aviators,18,1583.5271933802446,1555.824266397015,SD,Growlers,22,1431.5372133080648,1459.2401402912944,H,L,0.7761445540513284
827,201707150LAX,1,2017,07/15/2017,13,0,SD,Growlers,22,1431.5372133080648,1459.2401402912944,LA,Aviators,18,1583.5271933802446,1555.824266397015,A,W,0.22385544594867157
828,201707160OTT,0,2017,07/16/2017,12,0,OTT,Outlaws,25,1407.075462711898,1399.1538374211925,TOR,Rush,30,1670.2943440118627,1678.215969302568,H,L,0.2410747811965485
